,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,season_label,weather_label,holiday_map
5747,2012-01-14 15:00:00,1,0,0,1,9.84,10.605,38,19.9995,49,177,226,2012-01-14,15,Saturday,January,Spring,sunny,non-holiday
5748,2012-01-14 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,28,178,206,2012-01-14,16,Saturday,January,Spring,sunny,non-holiday
5749,2012-01-14 17:00:00,1,0,0,1,9.84,11.365,41,16.9979,15,129,144,2012-01-14,17,Saturday,January,Spring,sunny,non-holiday
5750,2012-01-14 18:00:00,1,0,0,1,9.02,11.365,41,12.998,21,122,143,2012-01-14,18,Saturday,January,Spring,sunny,non-holiday
5751,2012-01-14 19:00:00,1,0,0,1,8.2,9.85,47,15.0013,12,90,102,2012-01-14,19,Saturday,January,Spring,sunny,non-holiday
5752,2012-01-14 20:00:00,1,0,0,1,8.2,9.85,44,16.9979,8,95,103,2012-01-14,20,Saturday,January,Spring,sunny,non-holiday
5753,2012-01-14 21:00:00,1,0,0,1,7.38,8.335,43,16.9979,3,66,69,2012-01-14,21,Saturday,January,Spring,sunny,non-holiday
5754,2012-01-14 22:00:00,1,0,0,1,6.56,6.82,47,23.9994,4,62,66,2012-01-14,22,Saturday,January,Spring,sunny,non-holiday
5755,2012-01-14 23:00:00,1,0,0,1,6.56,7.575,47,15.0013,5,71,76,2012-01-14,23,Saturday,January,Spring,sunny,non-holiday
5756,2012-01-15 00:00:00,1,0,0,1,6.56,6.82,47,22.0028,9,50,59,2012-01-15,00,Sunday,January,Spring,sunny,non-holiday
5757,2012-01-15 01:00:00,1,0,0,2,6.56,6.82,47,19.9995,2,40,42,2012-01-15,01,Sunday,January,Spring,cloudy,non-holiday
5758,2012-01-15 02:00:00,1,0,0,2,6.56,6.82,47,19.0012,5,38,43,2012-01-15,02,Sunday,January,Spring,cloudy,non-holiday
5759,2012-01-15 03:00:00,1,0,0,2,6.56,6.82,48,26.0027,1,24,25,2012-01-15,03,Sunday,January,Spring,cloudy,non-holiday
5760,2012-01-15 04:00:00,1,0,0,2,6.56,6.82,47,26.0027,1,5,6,2012-01-15,04,Sunday,January,Spring,cloudy,non-holiday
5761,2012-01-15 05:00:00,1,0,0,2,6.56,6.82,47,22.0028,0,5,5,2012-01-15,05,Sunday,January,Spring,cloudy,non-holiday
5762,2012-01-15 06:00:00,1,0,0,2,5.74,6.06,50,19.0012,1,7,8,2012-01-15,06,Sunday,January,Spring,cloudy,non-holiday
5763,2012-01-15 07:00:00,1,0,0,1,4.92,6.06,54,19.0012,3,14,17,2012-01-15,07,Sunday,January,Spring,sunny,non-holiday
5764,2012-01-15 08:00:00,1,0,0,1,4.92,6.06,54,15.0013,2,34,36,2012-01-15,08,Sunday,January,Spring,sunny,non-holiday
5765,2012-01-15 09:00:00,1,0,0,1,4.92,6.82,54,12.998,10,80,90,2012-01-15,09,Sunday,January,Spring,sunny,non-holiday
5766,2012-01-15 10:00:00,1,0,0,1,5.74,6.06,54,19.0012,11,115,126,2012-01-15,10,Sunday,January,Spring,sunny,non-holiday
5767,2012-01-15 11:00:00,1,0,0,1,6.56,7.575,47,15.0013,21,144,165,2012-01-15,11,Sunday,January,Spring,sunny,non-holiday
5768,2012-01-15 12:00:00,1,0,0,1,7.38,8.335,40,19.9995,42,192,234,2012-01-15,12,Sunday,January,Spring,sunny,non-holiday
5769,2012-01-15 13:00:00,1,0,0,1,8.2,9.09,34,19.0012,40,184,224,2012-01-15,13,Sunday,January,Spring,sunny,non-holiday
5770,2012-01-15 14:00:00,1,0,0,1,8.2,9.09,32,23.9994,25,163,188,2012-01-15,14,Sunday,January,Spring,sunny,non-holiday
5771,2012-01-15 15:00:00,1,0,0,1,9.02,11.365,27,12.998,33,173,206,2012-01-15,15,Sunday,January,Spring,sunny,non-holiday
5772,2012-01-15 16:00:00,1,0,0,1,9.02,10.605,29,19.9995,31,174,205,2012-01-15,16,Sunday,January,Spring,sunny,non-holiday
5773,2012-01-15 17:00:00,1,0,0,1,9.02,10.605,25,16.9979,15,131,146,2012-01-15,17,Sunday,January,Spring,sunny,non-holiday
5774,2012-01-15 18:00:00,1,0,0,1,7.38,9.09,29,15.0013,7,113,120,2012-01-15,18,Sunday,January,Spring,sunny,non-holiday
5775,2012-01-15 19:00:00,1,0,0,1,6.56,8.335,37,11.0014,9,101,110,2012-01-15,19,Sunday,January,Spring,sunny,non-holiday
5776,2012-01-15 20:00:00,1,0,0,1,6.56,9.09,37,7.0015,10,85,95,2012-01-15,20,Sunday,January,Spring,sunny,non-holiday
5777,2012-01-15 21:00:00,1,0,0,1,6.56,8.335,40,11.0014,1,71,72,2012-01-15,21,Sunday,January,Spring,sunny,non-holiday
5778,2012-01-15 22:00:00,1,0,0,1,7.38,10.605,37,6.0032,2,58,60,2012-01-15,22,Sunday,January,Spring,sunny,non-holiday
5779,2012-01-15 23:00:00,1,0,0,1,6.56,9.85,43,6.0032,3,26,29,2012-01-15,23,Sunday,January,Spring,sunny,non-holiday
5780,2012-01-16 00:00:00,1,1,0,1,5.74,7.575,46,8.9981,2,23,25,2012-01-16,00,Monday,January,Spring,sunny,holiday
5781,2012-01-16 01:00:00,1,1,0,1,5.74,8.335,43,7.0015,2,18,20,2012-01-16,01,Monday,January,Spring,sunny,holiday
5782,2012-01-16 02:00:00,1,1,0,1,5.74,10.605,46,0.0,3,14,17,2012-01-16,02,Monday,January,Spring,sunny,holiday
5783,2012-01-16 03:00:00,1,1,0,1,4.92,9.85,50,0.0,0,3,3,2012-01-16,03,Monday,January,Spring,sunny,holiday
5784,2012-01-16 04:00:00,1,1,0,1,4.92,7.575,58,7.0015,2,6,8,2012-01-16,04,Monday,January,Spring,sunny,holiday
5785,2012-01-16 05:00:00,1,1,0,1,4.92,8.335,54,6.0032,1,5,6,2012-01-16,05,Monday,January,Spring,sunny,holiday
5786,2012-01-16 06:00:00,1,1,0,1,4.1,6.82,54,6.0032,0,13,13,2012-01-16,06,Monday,January,Spring,sunny,holiday
5787,2012-01-16 07:00:00,1,1,0,1,4.1,6.82,54,7.0015,5,28,33,2012-01-16,07,Monday,January,Spring,sunny,holiday
5788,2012-01-16 08:00:00,1,1,0,1,4.1,6.06,58,11.0014,3,75,78,2012-01-16,08,Monday,January,Spring,sunny,holiday
5789,2012-01-16 09:00:00,1,1,0,1,4.1,6.06,58,11.0014,7,89,96,2012-01-16,09,Monday,January,Spring,sunny,holiday
5790,2012-01-16 10:00:00,1,1,0,2,5.74,6.82,59,12.998,19,107,126,2012-01-16,10,Monday,January,Spring,cloudy,holiday
5791,2012-01-16 11:00:00,1,1,0,1,6.56,7.575,59,16.9979,21,158,179,2012-01-16,11,Monday,January,Spring,sunny,holiday
5792,2012-01-16 12:00:00,1,1,0,1,8.2,9.09,55,22.0028,20,165,185,2012-01-16,12,Monday,January,Spring,sunny,holiday
5793,2012-01-16 13:00:00,1,1,0,2,9.84,9.85,41,27.9993,26,202,228,2012-01-16,13,Monday,January,Spring,cloudy,holiday
5794,2012-01-16 14:00:00,1,1,0,1,9.84,10.605,44,26.0027,23,158,181,2012-01-16,14,Monday,January,Spring,sunny,holiday
5795,2012-01-16 15:00:00,1,1,0,1,10.66,10.605,44,30.0026,17,175,192,2012-01-16,15,Monday,January,Spring,sunny,holiday
5796,2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22,158,180,2012-01-16,16,Monday,January,Spring,sunny,holiday
5797,2012-01-16 17:00:00,1,1,0,1,10.66,11.365,48,22.0028,19,174,193,2012-01-16,17,Monday,January,Spring,sunny,holiday
5798,2012-01-16 18:00:00,1,1,0,1,10.66,11.365,52,22.0028,6,175,181,2012-01-16,18,Monday,January,Spring,sunny,holiday
5799,2012-01-16 19:00:00,1,1,0,1,10.66,12.12,56,19.0012,10,134,144,2012-01-16,19,Monday,January,Spring,sunny,holiday
5800,2012-01-16 20:00:00,1,1,0,1,10.66,12.12,60,19.0012,2,88,90,2012-01-16,20,Monday,January,Spring,sunny,holiday
5801,2012-01-16 21:00:00,1,1,0,1,11.48,12.88,52,22.0028,3,46,49,2012-01-16,21,Monday,January,Spring,sunny,holiday
5802,2012-01-16 22:00:00,1,1,0,2,12.3,13.635,49,23.9994,4,39,43,2012-01-16,22,Monday,January,Spring,cloudy,holiday
5803,2012-01-16 23:00:00,1,1,0,3,10.66,11.365,70,19.9995,0,28,28,2012-01-16,23,Monday,January,Spring,rainly,holiday
5804,2012-01-17 00:00:00,1,0,1,2,10.66,11.365,70,22.0028,0,12,12,2012-01-17,00,Tuesday,January,Spring,cloudy,non-holiday
5805,2012-01-17 01:00:00,1,0,1,2,11.48,12.88,65,23.9994,0,2,2,2012-01-17,01,Tuesday,January,Spring,cloudy,non-holiday
5806,2012-01-17 02:00:00,1,0,1,3,11.48,13.635,75,16.9979,0,12,12,2012-01-17,02,Tuesday,January,Spring,rainly,non-holiday
5807,2012-01-17 04:00:00,1,0,1,3,13.12,15.15,66,22.0028,0,2,2,2012-01-17,04,Tuesday,January,Spring,rainly,non-holiday
5808,2012-01-17 05:00:00,1,0,1,3,13.12,15.15,66,22.0028,0,13,13,2012-01-17,05,Tuesday,January,Spring,rainly,non-holiday
5809,2012-01-17 06:00:00,1,0,1,3,12.3,14.395,75,16.9979,0,57,57,2012-01-17,06,Tuesday,January,Spring,rainly,non-holiday
5810,2012-01-17 07:00:00,1,0,1,3,12.3,14.395,81,15.0013,5,121,126,2012-01-17,07,Tuesday,January,Spring,rainly,non-holiday
5811,2012-01-17 08:00:00,1,0,1,3,12.3,14.395,81,19.0012,3,90,93,2012-01-17,08,Tuesday,January,Spring,rainly,non-holiday
5812,2012-01-17 09:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68,2012-01-17,09,Tuesday,January,Spring,rainly,non-holiday
5813,2012-01-17 10:00:00,1,0,1,3,12.3,14.395,87,16.9979,1,61,62,2012-01-17,10,Tuesday,January,Spring,rainly,non-holiday
5814,2012-01-17 11:00:00,1,0,1,2,13.94,17.425,87,7.0015,2,73,75,2012-01-17,11,Tuesday,January,Spring,cloudy,non-holiday
5815,2012-01-17 12:00:00,1,0,1,2,13.12,15.15,87,19.0012,3,83,86,2012-01-17,12,Tuesday,January,Spring,cloudy,non-holiday
5816,2012-01-17 13:00:00,1,0,1,2,15.58,19.695,76,22.0028,8,95,103,2012-01-17,13,Tuesday,January,Spring,cloudy,non-holiday
5817,2012-01-17 14:00:00,1,0,1,1,18.04,21.97,62,32.9975,12,120,132,2012-01-17,14,Tuesday,January,Spring,sunny,non-holiday
5818,2012-01-17 15:00:00,1,0,1,1,18.04,21.97,62,32.9975,6,123,129,2012-01-17,15,Tuesday,January,Spring,sunny,non-holiday
5819,2012-01-17 16:00:00,1,0,1,1,18.86,22.725,63,36.9974,14,205,219,2012-01-17,16,Tuesday,January,Spring,sunny,non-holiday
5820,2012-01-17 17:00:00,1,0,1,1,18.86,22.725,63,30.0026,20,442,462,2012-01-17,17,Tuesday,January,Spring,sunny,non-holiday
5821,2012-01-17 18:00:00,1,0,1,1,18.86,22.725,63,30.0026,12,451,463,2012-01-17,18,Tuesday,January,Spring,sunny,non-holiday
5822,2012-01-17 19:00:00,1,0,1,1,18.86,22.725,63,27.9993,11,297,308,2012-01-17,19,Tuesday,January,Spring,sunny,non-holiday
5823,2012-01-17 20:00:00,1,0,1,1,18.86,22.725,63,23.9994,11,169,180,2012-01-17,20,Tuesday,January,Spring,sunny,non-holiday
5824,2012-01-17 21:00:00,1,0,1,1,18.86,22.725,67,31.0009,6,174,180,2012-01-17,21,Tuesday,January,Spring,sunny,non-holiday
5825,2012-01-17 22:00:00,1,0,1,1,18.86,22.725,72,26.0027,5,85,90,2012-01-17,22,Tuesday,January,Spring,sunny,non-holiday
5826,2012-01-17 23:00:00,1,0,1,1,18.86,22.725,72,26.0027,1,60,61,2012-01-17,23,Tuesday,January,Spring,sunny,non-holiday
5827,2012-01-18 00:00:00,1,0,1,2,18.86,22.725,77,22.0028,3,14,17,2012-01-18,00,Wednesday,January,Spring,cloudy,non-holiday
5828,2012-01-18 01:00:00,1,0,1,2,18.86,22.725,77,22.0028,0,10,10,2012-01-18,01,Wednesday,January,Spring,cloudy,non-holiday
5829,2012-01-18 02:00:00,1,0,1,2,18.04,21.97,51,32.9975,1,1,2,2012-01-18,02,Wednesday,January,Spring,cloudy,non-holiday
5830,2012-01-18 03:00:00,1,0,1,2,18.04,21.97,51,32.9975,1,3,4,2012-01-18,03,Wednesday,January,Spring,cloudy,non-holiday
5831,2012-01-18 04:00:00,1,0,1,1,13.94,14.395,46,35.0008,0,1,1,2012-01-18,04,Wednesday,January,Spring,sunny,non-holiday
5832,2012-01-18 05:00:00,1,0,1,1,13.94,14.395,46,35.0008,0,29,29,2012-01-18,05,Wednesday,January,Spring,sunny,non-holiday
5833,2012-01-18 06:00:00,1,0,1,1,13.94,14.395,36,35.0008,0,88,88,2012-01-18,06,Wednesday,January,Spring,sunny,non-holiday
5834,2012-01-18 07:00:00,1,0,1,1,13.12,14.395,42,23.9994,1,262,263,2012-01-18,07,Wednesday,January,Spring,sunny,non-holiday
5835,2012-01-18 08:00:00,1,0,1,1,12.3,13.635,52,27.9993,15,474,489,2012-01-18,08,Wednesday,January,Spring,sunny,non-holiday
5836,2012-01-18 09:00:00,1,0,1,1,11.48,12.88,52,22.0028,6,196,202,2012-01-18,09,Wednesday,January,Spring,sunny,non-holiday
5837,2012-01-18 10:00:00,1,0,1,1,12.3,13.635,42,31.0009,5,88,93,2012-01-18,10,Wednesday,January,Spring,sunny,non-holiday
5838,2012-01-18 11:00:00,1,0,1,1,12.3,13.635,42,26.0027,4,110,114,2012-01-18,11,Wednesday,January,Spring,sunny,non-holiday
5839,2012-01-18 12:00:00,1,0,1,1,12.3,12.88,39,32.9975,6,155,161,2012-01-18,12,Wednesday,January,Spring,sunny,non-holiday
5840,2012-01-18 13:00:00,1,0,1,1,12.3,13.635,42,31.0009,6,124,130,2012-01-18,13,Wednesday,January,Spring,sunny,non-holiday
5841,2012-01-18 14:00:00,1,0,1,1,12.3,13.635,33,26.0027,7,98,105,2012-01-18,14,Wednesday,January,Spring,sunny,non-holiday
5842,2012-01-18 15:00:00,1,0,1,1,12.3,12.88,33,35.0008,8,122,130,2012-01-18,15,Wednesday,January,Spring,sunny,non-holiday
5843,2012-01-18 16:00:00,1,0,1,1,11.48,11.365,30,35.0008,13,163,176,2012-01-18,16,Wednesday,January,Spring,sunny,non-holiday
5844,2012-01-18 17:00:00,1,0,1,1,10.66,10.605,33,30.0026,8,338,346,2012-01-18,17,Wednesday,January,Spring,sunny,non-holiday
5845,2012-01-18 18:00:00,1,0,1,1,9.84,10.605,32,23.9994,8,347,355,2012-01-18,18,Wednesday,January,Spring,sunny,non-holiday
5846,2012-01-18 19:00:00,1,0,1,1,9.02,9.85,37,26.0027,5,251,256,2012-01-18,19,Wednesday,January,Spring,sunny,non-holiday
5847,2012-01-18 20:00:00,1,0,1,1,9.02,10.605,37,16.9979,1,164,165,2012-01-18,20,Wednesday,January,Spring,sunny,non-holiday
5848,2012-01-18 21:00:00,1,0,1,1,8.2,8.335,40,27.9993,5,119,124,2012-01-18,21,Wednesday,January,Spring,sunny,non-holiday
5849,2012-01-18 22:00:00,1,0,1,1,7.38,8.335,47,16.9979,4,74,78,2012-01-18,22,Wednesday,January,Spring,sunny,non-holiday
5850,2012-01-18 23:00:00,1,0,1,1,6.56,6.82,47,19.9995,2,36,38,2012-01-18,23,Wednesday,January,Spring,sunny,non-holiday
5851,2012-01-19 00:00:00,1,0,1,1,5.74,6.82,50,12.998,0,16,16,2012-01-19,00,Thursday,January,Spring,sunny,non-holiday
5852,2012-01-19 01:00:00,1,0,1,1,5.74,7.575,50,11.0014,0,5,5,2012-01-19,01,Thursday,January,Spring,sunny,non-holiday
5853,2012-01-19 02:00:00,1,0,1,1,5.74,7.575,50,8.9981,0,3,3,2012-01-19,02,Thursday,January,Spring,sunny,non-holiday
5854,2012-01-19 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,4,4,2012-01-19,03,Thursday,January,Spring,sunny,non-holiday
5855,2012-01-19 04:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,1,1,2012-01-19,04,Thursday,January,Spring,sunny,non-holiday
5856,2012-01-19 05:00:00,1,0,1,1,4.92,6.06,55,16.9979,0,19,19,2012-01-19,05,Thursday,January,Spring,sunny,non-holiday
5857,2012-01-19 06:00:00,1,0,1,1,4.92,6.82,54,11.0014,0,86,86,2012-01-19,06,Thursday,January,Spring,sunny,non-holiday
5858,2012-01-19 07:00:00,1,0,1,1,4.92,8.335,54,6.0032,2,204,206,2012-01-19,07,Thursday,January,Spring,sunny,non-holiday
5859,2012-01-19 08:00:00,1,0,1,1,4.92,7.575,54,7.0015,9,414,423,2012-01-19,08,Thursday,January,Spring,sunny,non-holiday
5860,2012-01-19 09:00:00,1,0,1,1,4.92,9.85,54,0.0,6,204,210,2012-01-19,09,Thursday,January,Spring,sunny,non-holiday
5861,2012-01-19 10:00:00,1,0,1,1,5.74,10.605,59,0.0,10,98,108,2012-01-19,10,Thursday,January,Spring,sunny,non-holiday
5862,2012-01-19 11:00:00,1,0,1,1,6.56,8.335,55,11.0014,6,93,99,2012-01-19,11,Thursday,January,Spring,sunny,non-holiday
5863,2012-01-19 12:00:00,1,0,1,1,8.2,9.85,51,12.998,5,106,111,2012-01-19,12,Thursday,January,Spring,sunny,non-holiday
5864,2012-01-19 13:00:00,1,0,1,1,9.02,10.605,47,19.0012,6,118,124,2012-01-19,13,Thursday,January,Spring,sunny,non-holiday
5865,2012-01-19 14:00:00,1,0,1,1,9.84,11.365,44,12.998,15,104,119,2012-01-19,14,Thursday,January,Spring,sunny,non-holiday
5866,2012-01-19 15:00:00,1,0,1,1,10.66,11.365,44,19.9995,9,118,127,2012-01-19,15,Thursday,January,Spring,sunny,non-holiday
5867,2012-01-19 16:00:00,1,0,1,1,10.66,11.365,41,22.0028,8,185,193,2012-01-19,16,Thursday,January,Spring,sunny,non-holiday
5868,2012-01-19 17:00:00,1,0,1,2,10.66,11.365,44,22.0028,21,364,385,2012-01-19,17,Thursday,January,Spring,cloudy,non-holiday
5869,2012-01-19 18:00:00,1,0,1,2,10.66,11.365,44,22.0028,16,345,361,2012-01-19,18,Thursday,January,Spring,cloudy,non-holiday
5870,2012-01-19 19:00:00,1,0,1,2,10.66,11.365,48,19.9995,5,229,234,2012-01-19,19,Thursday,January,Spring,cloudy,non-holiday
5871,2012-01-19 20:00:00,1,0,1,1,10.66,10.605,52,30.0026,7,184,191,2012-01-19,20,Thursday,January,Spring,sunny,non-holiday
5872,2012-01-19 21:00:00,1,0,1,1,10.66,11.365,44,23.9994,4,117,121,2012-01-19,21,Thursday,January,Spring,sunny,non-holiday
5873,2012-01-19 22:00:00,1,0,1,2,10.66,11.365,44,27.9993,0,90,90,2012-01-19,22,Thursday,January,Spring,cloudy,non-holiday
5874,2012-01-19 23:00:00,1,0,1,1,10.66,11.365,48,22.0028,1,55,56,2012-01-19,23,Thursday,January,Spring,sunny,non-holiday
5875,2012-02-01 00:00:00,1,0,1,1,18.04,21.97,38,19.0012,0,31,31,2012-02-01,00,Wednesday,February,Spring,sunny,non-holiday
5876,2012-02-01 01:00:00,1,0,1,1,18.04,21.97,41,19.0012,0,4,4,2012-02-01,01,Wednesday,February,Spring,sunny,non-holiday
5877,2012-02-01 02:00:00,1,0,1,1,18.04,21.97,44,19.0012,1,6,7,2012-02-01,02,Wednesday,February,Spring,sunny,non-holiday
5878,2012-02-01 03:00:00,1,0,1,1,18.04,21.97,44,12.998,0,3,3,2012-02-01,03,Wednesday,February,Spring,sunny,non-holiday
5879,2012-02-01 04:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,1,1,2012-02-01,04,Wednesday,February,Spring,sunny,non-holiday
5880,2012-02-01 05:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,18,18,2012-02-01,05,Wednesday,February,Spring,sunny,non-holiday
5881,2012-02-01 06:00:00,1,0,1,3,16.4,20.455,54,11.0014,0,67,67,2012-02-01,06,Wednesday,February,Spring,rainly,non-holiday
5882,2012-02-01 07:00:00,1,0,1,3,15.58,19.695,62,6.0032,7,201,208,2012-02-01,07,Wednesday,February,Spring,rainly,non-holiday
5883,2012-02-01 08:00:00,1,0,1,3,14.76,18.18,73,7.0015,15,505,520,2012-02-01,08,Wednesday,February,Spring,rainly,non-holiday
5884,2012-02-01 09:00:00,1,0,1,2,14.76,17.425,71,12.998,9,267,276,2012-02-01,09,Wednesday,February,Spring,cloudy,non-holiday
5885,2012-02-01 10:00:00,1,0,1,1,16.4,20.455,62,8.9981,9,124,133,2012-02-01,10,Wednesday,February,Spring,sunny,non-holiday
5886,2012-02-01 11:00:00,1,0,1,1,16.4,20.455,58,11.0014,27,116,143,2012-02-01,11,Wednesday,February,Spring,sunny,non-holiday
5887,2012-02-01 12:00:00,1,0,1,1,18.04,21.97,54,7.0015,26,153,179,2012-02-01,12,Wednesday,February,Spring,sunny,non-holiday
5888,2012-02-01 13:00:00,1,0,1,1,18.86,22.725,47,15.0013,12,174,186,2012-02-01,13,Wednesday,February,Spring,sunny,non-holiday
5889,2012-02-01 14:00:00,1,0,1,1,25.42,31.06,33,15.0013,33,159,192,2012-02-01,14,Wednesday,February,Spring,sunny,non-holiday
5890,2012-02-01 15:00:00,1,0,1,1,24.6,31.06,35,19.0012,25,169,194,2012-02-01,15,Wednesday,February,Spring,sunny,non-holiday
5891,2012-02-01 16:00:00,1,0,1,1,24.6,31.06,40,15.0013,22,261,283,2012-02-01,16,Wednesday,February,Spring,sunny,non-holiday
5892,2012-02-01 17:00:00,1,0,1,1,23.78,27.275,43,12.998,31,508,539,2012-02-01,17,Wednesday,February,Spring,sunny,non-holiday
5893,2012-02-01 18:00:00,1,0,1,1,22.96,26.515,46,11.0014,12,514,526,2012-02-01,18,Wednesday,February,Spring,sunny,non-holiday
5894,2012-02-01 19:00:00,1,0,1,1,22.14,25.76,52,19.0012,20,315,335,2012-02-01,19,Wednesday,February,Spring,sunny,non-holiday
5895,2012-02-01 20:00:00,1,0,1,1,21.32,25.0,52,11.0014,10,254,264,2012-02-01,20,Wednesday,February,Spring,sunny,non-holiday
5896,2012-02-01 21:00:00,1,0,1,1,21.32,25.0,52,11.0014,16,217,233,2012-02-01,21,Wednesday,February,Spring,sunny,non-holiday
5897,2012-02-01 22:00:00,1,0,1,1,20.5,24.24,55,12.998,7,133,140,2012-02-01,22,Wednesday,February,Spring,sunny,non-holiday
5898,2012-02-01 23:00:00,1,0,1,1,18.86,22.725,63,6.0032,22,75,97,2012-02-01,23,Wednesday,February,Spring,sunny,non-holiday
5899,2012-02-02 00:00:00,1,0,1,1,18.86,22.725,59,8.9981,7,24,31,2012-02-02,00,Thursday,February,Spring,sunny,non-holiday
5900,2012-02-02 01:00:00,1,0,1,2,18.86,22.725,55,0.0,3,14,17,2012-02-02,01,Thursday,February,Spring,cloudy,non-holiday
5901,2012-02-02 02:00:00,1,0,1,2,17.22,21.21,67,8.9981,2,7,9,2012-02-02,02,Thursday,February,Spring,cloudy,non-holiday
5902,2012-02-02 03:00:00,1,0,1,2,17.22,21.21,67,8.9981,0,2,2,2012-02-02,03,Thursday,February,Spring,cloudy,non-holiday
5903,2012-02-02 04:00:00,1,0,1,3,16.4,20.455,82,6.0032,0,1,1,2012-02-02,04,Thursday,February,Spring,rainly,non-holiday
5904,2012-02-02 05:00:00,1,0,1,3,16.4,20.455,82,0.0,0,19,19,2012-02-02,05,Thursday,February,Spring,rainly,non-holiday
5905,2012-02-02 06:00:00,1,0,1,3,14.76,18.94,90,0.0,1,73,74,2012-02-02,06,Thursday,February,Spring,rainly,non-holiday
5906,2012-02-02 07:00:00,1,0,1,3,14.76,18.94,93,0.0,4,201,205,2012-02-02,07,Thursday,February,Spring,rainly,non-holiday
5907,2012-02-02 08:00:00,1,0,1,3,16.4,20.455,87,0.0,9,436,445,2012-02-02,08,Thursday,February,Spring,rainly,non-holiday
5908,2012-02-02 09:00:00,1,0,1,3,15.58,19.695,87,0.0,15,213,228,2012-02-02,09,Thursday,February,Spring,rainly,non-holiday
5909,2012-02-02 10:00:00,1,0,1,3,17.22,21.21,77,7.0015,6,72,78,2012-02-02,10,Thursday,February,Spring,rainly,non-holiday
5910,2012-02-02 11:00:00,1,0,1,3,16.4,20.455,82,16.9979,6,99,105,2012-02-02,11,Thursday,February,Spring,rainly,non-holiday
5911,2012-02-02 12:00:00,1,0,1,1,17.22,21.21,82,0.0,8,140,148,2012-02-02,12,Thursday,February,Spring,sunny,non-holiday
5912,2012-02-02 13:00:00,1,0,1,2,17.22,21.21,77,0.0,13,124,137,2012-02-02,13,Thursday,February,Spring,cloudy,non-holiday
5913,2012-02-02 14:00:00,1,0,1,1,16.4,20.455,76,7.0015,12,129,141,2012-02-02,14,Thursday,February,Spring,sunny,non-holiday
5914,2012-02-02 15:00:00,1,0,1,1,18.86,22.725,67,11.0014,24,150,174,2012-02-02,15,Thursday,February,Spring,sunny,non-holiday
5915,2012-02-02 16:00:00,1,0,1,1,18.86,22.725,55,19.0012,18,211,229,2012-02-02,16,Thursday,February,Spring,sunny,non-holiday
5916,2012-02-02 17:00:00,1,0,1,1,17.22,21.21,54,32.9975,13,437,450,2012-02-02,17,Thursday,February,Spring,sunny,non-holiday
5917,2012-02-02 18:00:00,1,0,1,1,16.4,20.455,43,31.0009,17,393,410,2012-02-02,18,Thursday,February,Spring,sunny,non-holiday
5918,2012-02-02 19:00:00,1,0,1,1,15.58,19.695,43,35.0008,16,311,327,2012-02-02,19,Thursday,February,Spring,sunny,non-holiday
5919,2012-02-02 20:00:00,1,0,1,1,14.76,15.91,46,35.0008,9,204,213,2012-02-02,20,Thursday,February,Spring,sunny,non-holiday
5920,2012-02-02 21:00:00,1,0,1,1,13.94,15.15,46,27.9993,4,144,148,2012-02-02,21,Thursday,February,Spring,sunny,non-holiday
5921,2012-02-02 22:00:00,1,0,1,1,13.12,14.395,49,27.9993,3,106,109,2012-02-02,22,Thursday,February,Spring,sunny,non-holiday
5922,2012-02-02 23:00:00,1,0,1,1,13.12,15.15,49,16.9979,0,61,61,2012-02-02,23,Thursday,February,Spring,sunny,non-holiday
5923,2012-02-03 00:00:00,1,0,1,1,13.12,14.395,53,26.0027,1,37,38,2012-02-03,00,Friday,February,Spring,sunny,non-holiday
5924,2012-02-03 01:00:00,1,0,1,1,12.3,13.635,56,22.0028,3,19,22,2012-02-03,01,Friday,February,Spring,sunny,non-holiday
5925,2012-02-03 02:00:00,1,0,1,1,12.3,14.395,52,15.0013,0,6,6,2012-02-03,02,Friday,February,Spring,sunny,non-holiday
5926,2012-02-03 03:00:00,1,0,1,1,11.48,12.88,56,19.9995,0,4,4,2012-02-03,03,Friday,February,Spring,sunny,non-holiday
5927,2012-02-03 04:00:00,1,0,1,1,10.66,12.88,60,15.0013,0,2,2,2012-02-03,04,Friday,February,Spring,sunny,non-holiday
5928,2012-02-03 05:00:00,1,0,1,1,10.66,12.88,60,15.0013,0,17,17,2012-02-03,05,Friday,February,Spring,sunny,non-holiday
5929,2012-02-03 06:00:00,1,0,1,1,9.84,12.12,65,11.0014,0,88,88,2012-02-03,06,Friday,February,Spring,sunny,non-holiday
5930,2012-02-03 07:00:00,1,0,1,1,9.84,11.365,65,15.0013,10,216,226,2012-02-03,07,Friday,February,Spring,sunny,non-holiday
5931,2012-02-03 08:00:00,1,0,1,1,9.84,11.365,65,15.0013,12,429,441,2012-02-03,08,Friday,February,Spring,sunny,non-holiday
